Depth,Resistivity,Gamma Ray,Total Porosity,Bulk Density,Actual Poisson Ratio(u),Actual Young Modulus(E),Predicted Poisson Ratio(u),Predicted Young Modulus(E)
7323.492658,0.044772071,0.274220527,0.20575338,0.725950527,0.25346624,5311423.222,0.259400244,5348817.695
7324.731592,0.045799575,0.271154406,0.358711885,0.708232623,0.244246928,5252918.442,0.265699157,5310139.312
7324.778889,0.046027367,0.270162848,0.364135321,0.706770581,0.244120436,5250759.593,0.263290451,5317964.287
7324.922808,0.046909615,0.265974413,0.37390116,0.703528395,0.244099752,5245657.41,0.253176829,5290833.324
7325.254877,0.047539547,0.257810252,0.372606297,0.696556306,0.245314316,5236466.372,0.249058215,5275783.724
7325.5,0.047690276,0.252119099,0.366323431,0.69152349,0.246493065,5230258.986,0.251513312,5286298.753
7326.224241,0.048129401,0.255251895,0.371936385,0.691715066,0.251118956,5248932.139,0.251359374,5274191.246
7327,0.048443287,0.2642657,0.376101933,0.660868325,0.253986299,5275487.248,0.249996538,5230045.078
7328,0.052039572,0.264821539,0.308837692,0.647513129,0.251166901,5358793.974,0.251749196,5526294.444
7328.586793,0.056810744,0.25831164,0.327417172,0.669912913,0.247309547,5458367.347,0.250364542,5452332.384
7330.306794,0.072897724,0.262068248,0.30998223,0.71898988,0.242878098,5787128.518,0.243360701,5771987.027
7330.966733,0.044472132,0.253770698,0.265871731,0.747827801,0.244093581,5734394.687,0.266663935,5776321.064
7331.5,0.013186494,0.240948797,0.240610416,0.806088258,0.246013352,5635563.913,0.248137018,5646379.457
7331.918709,0.009634576,0.23258363,0.226528335,0.836953409,0.249737747,5553560.486,0.254535425,5567103.274
7332,0.008944986,0.230959569,0.223794355,0.842945747,0.250460822,5537639.868,0.254063454,5518974.464
7333,0.032087473,0.231684471,0.233646937,0.804900074,0.259296911,5478385.723,0.284453282,5779673.876
7333.5,0.061143183,0.234691324,0.2736499,0.770822937,0.259029213,5536977.336,0.25579691,5668960.452
7334.298649,0.074513802,0.239272668,0.322434721,0.745355617,0.25618351,5606907.095,0.253317188,5687059.67
7334.5,0.072412219,0.241413743,0.329654048,0.737173546,0.255321326,5610425.524,0.253885645,5696022.964
7335.881996,0.05626902,0.260129507,0.299516462,0.689805871,0.251020905,5324271.986,0.251072827,5473063.508
7336,0.059284296,0.260080067,0.29224387,0.689384758,0.25131274,5288458.869,0.250954769,5402769.632
7337,0.051988836,0.258504884,0.398844359,0.661177253,0.263250604,4898852.209,0.254074984,5167529.689
7337.630565,0.051828719,0.271182056,0.502398096,0.616971291,0.26217856,4696438.94,0.249466929,4694009.318
7339.23858,0.050827025,0.299916241,0.583859015,0.543410655,0.252792241,4428055.002,0.25182536,4430669.325
7339.5,0.048912969,0.301147671,0.587228684,0.541907274,0.25269416,4406819.645,0.250796953,4405816.644
7339.598797,0.048592141,0.300486944,0.586310545,0.541051551,0.252918466,4400965.737,0.251006987,4406028.89
7340.010505,0.047312917,0.297735985,0.582329721,0.53757761,0.253853462,4376764.65,0.252542069,4421779.976
7340.540013,0.055118019,0.294341752,0.551714092,0.549685442,0.255077079,4379787.283,0.250416775,4562343.896
7341.457197,0.062994563,0.285794432,0.503808795,0.588867253,0.256195093,4444549.947,0.255234398,4469136.443
7343.142881,0.055871245,0.304292559,0.554887385,0.595372439,0.257693781,4491651.409,0.253303781,4513795.989
7344.294397,0.056163628,0.298021857,0.490658878,0.594916967,0.257669974,4465778.021,0.252444818,4508631.166
7345.095032,0.054650662,0.289991053,0.380443925,0.610619682,0.256760774,4503518.32,0.250606809,4567496.79
7346.396465,0.049819556,0.280850304,0.293546648,0.635655038,0.258207447,4551051.95,0.257827805,4672437.855
7348.348616,0.064368247,0.281724595,0.344869926,0.567854343,0.25268029,4596743.899,0.248870331,4702459.466
7350.300767,0.050084676,0.293589916,0.623080449,0.536765465,0.24788019,4381184.464,0.239608864,4427363.122
7351.368667,0.051379419,0.283186567,0.481286674,0.5739999,0.242444118,4346303.098,0.247411552,4673223.8
7351.434217,0.051582693,0.283055631,0.464213883,0.578484449,0.242385667,4349578.917,0.246217842,4668510.649
7354.766133,0.045167095,0.303946378,0.519185399,0.592069495,0.246817493,4406042.2,0.246963524,4428034.673
7356,0.042094109,0.299601025,0.536187866,0.62294147,0.254992842,4486820.643,0.2535961,4507939.579
7356.5,0.039993509,0.295532902,0.568042077,0.598726266,0.255064614,4482288.93,0.252197514,4526784.36
7356.670085,0.039816971,0.295803807,0.570360442,0.588783318,0.25484939,4478796.099,0.250963484,4521702.689
7357.563336,0.040744354,0.303041673,0.523735871,0.553166763,0.254433044,4479041.171,0.252348651,4527143.663
7357.622061,0.040878936,0.303683422,0.51812498,0.55162181,0.254440826,4479963.647,0.251656466,4509874.101
7358.10937,0.042260732,0.301906774,0.449941298,0.555110134,0.255466027,4509666.021,0.254543567,4534781.636
7359.050025,0.045026277,0.282439413,0.367670057,0.561500542,0.259671606,4604666.576,0.256488161,4616393.439
7360.712237,0.041380019,0.275105139,0.355231629,0.633935027,0.262992393,4866810.595,0.260013135,4904387.041
7361,0.040009976,0.273501621,0.371731239,0.641881134,0.26352432,4893022.104,0.263103834,4947721.144
7361.280138,0.039845021,0.270896423,0.372646656,0.629984873,0.264320087,4875572.506,0.264996254,4908179.701
7362.664388,0.044712269,0.270983889,0.413808628,0.60337479,0.264397218,4716135.943,0.257584836,4696846.521
7363.758005,0.052352448,0.264278454,0.404242135,0.572994857,0.257378604,4654544.161,0.251613584,4694371.513
7364.761881,0.056628945,0.274803045,0.380003652,0.575145286,0.25095716,4723193.314,0.249233952,4737986.675
7365.237869,0.056798902,0.27502342,0.393605163,0.585801219,0.249000049,4762039.627,0.24931197,4764937.243
7365.5,0.056071954,0.273715012,0.410771168,0.590884247,0.248165443,4777422.152,0.248741625,4728197.512
7365.917973,0.051989694,0.27664643,0.446688516,0.583673198,0.248418163,4749487.377,0.247630492,4588605.255
7366.5,0.044766342,0.286049052,0.487962071,0.571683182,0.25089261,4657552.577,0.250339276,4686177.775
7366.665833,0.044164505,0.287946511,0.489460819,0.565898085,0.251715287,4622048.679,0.250068958,4678290.401
7368.569785,0.050794761,0.289647418,0.571741018,0.549675552,0.248526021,4452055.72,0.246647509,4501616.393
7369.997749,0.045055011,0.278963813,0.618834566,0.536995202,0.249131694,4508649.539,0.247602649,4509815.001
7370.473737,0.045470672,0.283337753,0.557999496,0.529643152,0.249250181,4544935.153,0.247766107,4556812.171
7371,0.045139674,0.281396473,0.482035706,0.563722345,0.249507408,4617608.476,0.247949635,4675645.575
7373.329665,0.046218191,0.293976445,0.406401919,0.589589059,0.255624794,4611248.051,0.250422729,4587796.499
7373.726576,0.044105487,0.299164518,0.377645501,0.571552026,0.252976471,4562806.245,0.250876438,4595737.874
7374.288942,0.041572397,0.296437291,0.386466516,0.554764465,0.24693997,4511374,0.248234543,4554115.471
7374.5,0.041096968,0.293051804,0.400844507,0.54934531,0.244377616,4495910.397,0.249654059,4700393.825
7376.185593,0.058703175,0.258284394,0.403500585,0.575411407,0.252442755,4574881.104,0.250005622,4723771.501
7376.661581,0.053679252,0.269684983,0.400391688,0.592412231,0.255293174,4601746.176,0.247664931,4655038.593
7376.766809,0.052717852,0.271328938,0.405518367,0.594085996,0.255503317,4602795.887,0.248010752,4667845.525
7377.5,0.04841671,0.278912788,0.44425513,0.593403199,0.256669681,4593045.719,0.252732851,4597608.553
7378.005743,0.056008414,0.27963618,0.454519693,0.570947142,0.257166601,4559581.158,0.255247066,4579759.646
7378.565533,0.057229463,0.280356192,0.453279865,0.542645481,0.256140682,4526794.205,0.254057945,4547547.852
7379.993497,0.081600205,0.261130167,0.524549107,0.535101514,0.244824294,4526230.8,0.241552809,4622838.337
7380.884461,0.088802862,0.276176759,0.493997394,0.548819751,0.24552603,4528737.286,0.240385241,4545629.761
7381.722544,0.062812589,0.272918704,0.43801699,0.582355556,0.248469103,4556221.905,0.24605838,4739429.617
7382.849425,0.050757059,0.275754896,0.538105186,0.607106599,0.251545061,4608452.708,0.24854556,4643408.883
7383,0.049825155,0.278251121,0.553966961,0.607400014,0.251801228,4615593.017,0.250832363,4690437.179
7384.819879,0.065016282,0.248149402,0.339438495,0.66845404,0.251888894,4805436.162,0.251864968,5013397.915
7385,0.065774388,0.245517604,0.335135936,0.669637128,0.252022429,4821183.506,0.25228003,5414437.111
7386.181341,0.050606404,0.252962651,0.349118668,0.636201789,0.256782514,4876724.626,0.253433301,5154881.773
7386.657329,0.046291441,0.258238558,0.344547559,0.624314724,0.258313601,4879817.207,0.259064393,4939222.697
7387.297746,0.043899682,0.26771916,0.359733555,0.617795901,0.257331746,4839068.725,0.253772155,4962828.641
7387.609305,0.043149934,0.271351449,0.373047552,0.617880124,0.255889426,4806315.474,0.257225753,4810010.924
7388,0.043609383,0.273036596,0.390991925,0.616097526,0.253108177,4752151.507,0.254601912,4756532.5
7388.561281,0.048151976,0.275529668,0.410550782,0.609478855,0.249505814,4676744.039,0.250899135,4688050.286
7389,0.051478915,0.28370432,0.413215794,0.600033269,0.248623334,4625271.437,0.249433538,4609842.102
7390.645215,0.067082465,0.28647188,0.385536691,0.606893948,0.260246305,4534077.998,0.251271433,4766013.09
7391.417209,0.0684869,0.281645274,0.377940914,0.640128742,0.261495654,4580467.874,0.260238198,4760504.817
7392.597366,0.081581786,0.271833209,0.330874867,0.61654204,0.256154295,4681805.119,0.25206912,4773812.085
7392.872948,0.079381169,0.268239409,0.324519952,0.616198327,0.255492639,4720708.903,0.25346424,4951215.067
7393.797149,0.067941761,0.2570701,0.322673672,0.621959763,0.257657655,4801703.785,0.255068503,4855928.711
7394.5,0.069144795,0.260024139,0.33106156,0.598227228,0.258066803,4750901.148,0.250294991,4965086.461
7395,0.07564718,0.266659959,0.33446922,0.578717236,0.255279413,4681298.801,0.243089057,5364359.537
7395.970283,0.085153457,0.256754166,0.307852976,0.588329103,0.251190813,4675756.376,0.24299953,5195202.875
7396.177089,0.083163072,0.252771163,0.298853774,0.594472874,0.250984505,4693286.463,0.237379976,5429045.964
7397,0.032589037,0.235802921,0.295799689,0.652741142,0.25376669,4919899.735,0.254921007,5586732.094
7398.5,0.082743074,0.202434755,0.213497296,0.749459376,0.254944899,5712662.964,0.254842111,5871133.47
7399.5,0.113064776,0.200421563,0.248685088,0.713219743,0.255120432,5855919.891,0.256992643,6085724.081
7401.707402,0.077874476,0.301214724,0.682054894,0.444835651,0.215920083,4294066.162,0.218116023,4177698.172
7402,0.079562736,0.303783111,0.715608564,0.419595542,0.213655402,4146240.689,0.219126645,4046767.044
7402.358119,0.081657731,0.299703506,0.728395699,0.413400088,0.216115879,4053264.606,0.218652828,4036101.284
7402.84092,0.080811678,0.294859963,0.734724498,0.415984708,0.221122396,3990415.845,0.221616862,4000188.433
7403.403884,0.078784876,0.294215203,0.714241016,0.417832183,0.224998151,3985410.892,0.224808798,3982201.826
7404.960987,0.085331222,0.306030318,0.570639036,0.418325313,0.2258269,4071878.788,0.217975728,4312650.847
7405,0.085999327,0.306051619,0.563893622,0.419215323,0.225907239,4074352.326,0.217047358,4321629.468
7405.22086,0.0882762,0.302590876,0.517918527,0.430447026,0.226392998,4087193.818,0.216052429,4208481.976
7406.262421,0.084261438,0.285749513,0.469690158,0.476404486,0.22391241,4126552.027,0.21219217,4456154.433
7407,0.07668414,0.293450341,0.635454478,0.459875003,0.217052447,4105104.617,0.215450585,4326867.966
7407.740152,0.082775086,0.308764023,0.744414758,0.443989039,0.210984278,4085805.734,0.212146753,4106993.666
7408,0.086910381,0.310925136,0.77694644,0.441315558,0.209385671,4082663.137,0.210638566,4149180.227
7408.359619,0.089695668,0.304104543,0.785488358,0.440179193,0.210149214,4095334.034,0.210727755,4101899.234
7408.865288,0.089251088,0.291822425,0.769587393,0.44545506,0.213188653,4129675.396,0.21332269,4123618.402
7409.028764,0.088279175,0.287592192,0.757318542,0.448864316,0.214578716,4145078.253,0.213927277,4175169.225
7410.166722,0.092328781,0.272603896,0.668394712,0.474006239,0.222417067,4300208.095,0.222383964,4301707.66
7411.456954,0.116213497,0.270451202,0.668065763,0.495408869,0.231363153,4500418.225,0.229988201,4498065.063
7411.5,0.11685066,0.270870689,0.668049485,0.49658991,0.231745288,4507859.793,0.231319925,4504958.86
7412.07642,0.128576991,0.265930435,0.647573428,0.518109718,0.238553126,4594430.047,0.237670853,4562086.004
7413.312656,0.135315857,0.242274174,0.483731973,0.567089299,0.25172082,4771536.246,0.245630942,4918398.673
7413.788644,0.17883232,0.235199381,0.423055441,0.575529001,0.25505517,4815187.814,0.254184835,4856014.342
7414,0.201615582,0.233199673,0.401511223,0.575247737,0.256221626,4827487.335,0.250954701,5098531.261
7414.264632,0.179741567,0.233369922,0.413195118,0.552344505,0.25529991,4804811.105,0.247596259,4914127.717
7416.412689,0.159792945,0.277967504,0.602138038,0.408119763,0.220972153,4308170.33,0.217700939,4301411.844
7417.975325,0.14124146,0.269589603,0.734247614,0.403638622,0.212875499,4196243.736,0.211570648,4168337.855
7418.271089,0.135047228,0.271680448,0.733409641,0.404071365,0.21055657,4201392.087,0.211473961,4123711.491
7418.626042,0.129080379,0.275097554,0.713244588,0.40523262,0.207915098,4207884.899,0.209592006,4151789.993
7418.890556,0.127512624,0.278394777,0.662635008,0.407865318,0.206478874,4213158.54,0.211227214,4232311.08
7421.404452,0.097901699,0.277137079,0.535457189,0.405015772,0.206413068,4203198.264,0.208600145,4300954.151
7421.5,0.097986104,0.276393551,0.546484925,0.399135002,0.205639055,4190965.703,0.208204059,4244226.335
7421.98789,0.107334008,0.268244921,0.631584881,0.358310655,0.198612379,4093144.756,0.199508578,4083294.845
7423,0.112810086,0.269802164,0.74835173,0.243720444,0.190025834,3843717.222,0.192445248,3757388.729
7424.736368,0.122421812,0.27015664,0.721074554,0.248241834,0.198837933,3443525.892,0.194176374,3774564.668
7425.212356,0.098705319,0.287804626,0.761343225,0.266103752,0.192877865,3425169.517,0.196340013,3721984.135
7426.434645,0.1038038,0.313296917,0.85360572,0.304107984,0.176825372,3567093.568,0.179474707,3671967.536
7426.943625,0.121784471,0.306347865,0.801252933,0.371864024,0.183597034,3681320.91,0.188201054,3982021.866
7427,0.125524112,0.304949036,0.794873694,0.384235166,0.184034815,3696715.93,0.19217429,3978443.9
7427.563092,0.133597023,0.298563928,0.733683293,0.430959657,0.194492522,3806849.648,0.201835742,3945948.551
7427.736079,0.131285713,0.295624661,0.724766937,0.430777576,0.196482808,3830174.746,0.204575281,4040438.543
7428.544272,0.099078963,0.285225806,0.730853908,0.355381833,0.197532359,3863070.266,0.196225605,3872959.648
7429.5,0.094970482,0.291383568,0.724349952,0.304008935,0.190272235,3855558.899,0.191756036,3854626.347
7430.448224,0.103055439,0.308854735,0.718142611,0.315425137,0.190885258,3916597.53,0.19121452,3910390.484
7431.4002,0.108274509,0.311421058,0.697988858,0.305721394,0.189510042,3981475.205,0.18901691,3974180.934
7433.592531,0.127388874,0.300150039,0.695326227,0.395614607,0.193752214,4009789.157,0.201335905,4122082.529
7434.377228,0.124411679,0.297178958,0.766905025,0.361421769,0.192062294,3962992.669,0.19135635,3972536.717
7434.996695,0.133355576,0.296786409,0.798472818,0.307076409,0.193953443,3907088.768,0.193747445,3886429.927
7435.208104,0.13682814,0.297549808,0.803497867,0.28756478,0.195055565,3886854.024,0.194552029,3874691.887
7436.235629,0.125107993,0.326826549,0.759594149,0.278207334,0.200708101,3827695.093,0.199892439,3828276.233
7438.064032,0.125893975,0.329495867,0.676580754,0.276725254,0.195315607,3815213.873,0.196239042,3817200.708
7438.147549,0.126468591,0.327857527,0.675726958,0.28239349,0.195098155,3820427.246,0.196219714,3817377.481
7438.798266,0.129191505,0.313619438,0.693468038,0.314394224,0.194673991,3842452.899,0.192977199,3937576.553
7439.448983,0.096527218,0.297230888,0.748415534,0.315015368,0.196716248,3856242.663,0.194904248,3832526.639
7439.95243,0.097704113,0.290278354,0.772043125,0.28165704,0.197438666,3894349.588,0.195789506,3854504.4
7440.0997,0.100704423,0.287839549,0.781989606,0.277931542,0.197215557,3914990.894,0.19630915,3819391.225
7442,0.106157124,0.281144731,0.994666272,0.165799292,0.193432622,3899083.735,0.194322575,3824019.139
7442.051851,0.104923296,0.281392432,0.977873109,0.169567244,0.193816267,3898249.623,0.194734774,3813224.41
7444.5,0.148152628,0.337124127,0.654715164,0.455668829,0.185210172,3851045.284,0.186174704,4032206.257
7446.147099,0.146487616,0.33251256,0.597485967,0.436398678,0.186197422,3962585.402,0.190330744,4022847.193
7446.155828,0.146433992,0.332399726,0.596608993,0.436548376,0.186215069,3963770.834,0.190685229,4039486.158
7446.631816,0.147585426,0.324977326,0.572035003,0.451784055,0.186209661,4036651.248,0.187810659,4025437.298
7447,0.148505025,0.318478712,0.566634566,0.461443407,0.185628771,4087506.15,0.19028792,4076864.694
7447.107804,0.146469069,0.316337016,0.563520001,0.458020817,0.185854449,4093646.644,0.189615542,4080237.912
7447.908303,0.132102412,0.301287984,0.547652018,0.442367341,0.189315703,4132925.887,0.195343743,4156007.871
7448.005499,0.131108328,0.300145801,0.54912222,0.443576076,0.190003914,4137964.206,0.191120407,4155042.969
7448.535768,0.129350417,0.296416012,0.569789896,0.457612578,0.193784415,4169383.948,0.195521987,4151771.942
7449.5,0.159675997,0.304859503,0.755537447,0.473515363,0.191237213,4213149.445,0.196272545,4250532.423
7451.161887,0.104785518,0.304013277,0.666075249,0.364019417,0.170855055,4025782.297,0.188811332,4049778.262
7451.391696,0.099604097,0.301235583,0.575779332,0.380053207,0.170899035,4025042.458,0.195897516,4148148.549
7451.722301,0.092857388,0.294126553,0.47073772,0.438573359,0.17502105,4107607.749,0.213066577,4287487.877
7452.343672,0.090136324,0.270590338,0.344650544,0.5552347,0.195131212,4408845.61,0.207826889,4540373.11
7453.114038,0.101543629,0.240346302,0.341041873,0.639519765,0.243427938,4905793.421,0.236358233,5337297.847
7453.771636,0.08204338,0.275440505,0.462890384,0.60566272,0.259651571,4926072.865,0.24950109,4835315.44
7454,0.070546038,0.298635982,0.524705534,0.578170671,0.257598066,4839493.142,0.2316291,4552961.959
7454.819635,0.094941732,0.396990911,0.769472271,0.434039712,0.216165457,4046122.684,0.223525977,4297590.799
7455.5,0.108376193,0.437758862,0.846507149,0.351536323,0.207385594,3492125.478,0.214676626,3574941.151
7456.151576,0.120553044,0.443508686,0.78528934,0.329205751,0.226895188,3302087.67,0.225734632,3700478.851
7456.5,0.123452987,0.446728879,0.752870583,0.329768779,0.235933465,3255122.564,0.230631211,3374891.145
7457.916969,0.129350428,0.460419962,0.626578554,0.380403487,0.244707102,3219793.616,0.2408929,3253230.92
7459.5,0.117418397,0.466887708,0.537521298,0.361113091,0.236905778,3192928.574,0.231866379,3201960.005
7459.77537,0.112954494,0.471430774,0.606704953,0.340686875,0.231346322,3184551.987,0.224419507,3290241.383
7459.95948,0.11003837,0.474407749,0.651753019,0.327308065,0.227740019,3178955.465,0.224038592,3283486.702
7460.271924,0.106566553,0.479272966,0.745907895,0.291422807,0.219160351,3161443.17,0.217665154,3635403.509
7462.5,0.155377784,0.500595923,0.896733091,0.315225399,0.231782913,3167480.298,0.229406997,3364484.549
7464.5,0.152064123,0.471198905,0.711386029,0.412490197,0.229325687,3452456.127,0.232062955,3447926.261
7464.731105,0.173240742,0.454191268,0.722145792,0.413784994,0.234001195,3534476.372,0.233633415,3537684.695
7465.477659,0.255523151,0.405339996,0.796672205,0.386585568,0.260758353,3802882.509,0.244851945,3927124.625
7465.671336,0.247895115,0.400514568,0.821293525,0.370673979,0.270106717,3852527.171,0.247054365,3941627.851
7465.970039,0.222381518,0.401572544,0.85699202,0.345526456,0.280971453,3898926.862,0.265795676,3921822.054
7466.589506,0.148324529,0.433857616,0.922882485,0.29444812,0.285228787,3871664.807,0.242323857,3600700.53
7467.0993,0.097362026,0.488142857,0.961522246,0.253919408,0.260819565,3681915.231,0.245499795,3449826.851
7467.42981,0.080687697,0.517459253,0.961913991,0.227199605,0.236171392,3523743.511,0.233769664,3500632.359
7468.5,0.144511779,0.533724455,0.838210238,0.198735771,0.203660496,3259791.164,0.205749667,3285249.871
7469.067373,0.187181649,0.544813232,0.704555678,0.229043951,0.217341076,3252041.978,0.216858869,3395430.749
7469.381961,0.173086527,0.568567264,0.631845526,0.259380631,0.226175837,3251176.811,0.217696697,3474378.05
7470.5,0.143882319,0.681856185,0.529742944,0.355290986,0.229225567,3107229.47,0.225717475,3103915.416
7470.907204,0.135497744,0.697602753,0.525338788,0.383914553,0.224535634,3031777.549,0.224372169,3055012.954
7473.287144,0.150338204,0.633891773,0.537962627,0.363078225,0.213452775,3094151.123,0.21589487,3113788.227
7474.023108,0.128130375,0.581436954,0.533245774,0.32548169,0.212631649,3117026.293,0.214001402,3165318.596
7474.23912,0.119211254,0.564661704,0.527833291,0.318372726,0.212546223,3120023.423,0.216670321,3273020.193
7475,0.093768959,0.518190228,0.486924957,0.31465507,0.215727513,3104869.49,0.214690032,3363738.568
7475.5,0.097450535,0.497490176,0.456626417,0.335519593,0.218137824,3111801.34,0.223278777,3417478.618
7475.667084,0.09929784,0.488057665,0.458978139,0.339156591,0.217752359,3123188.172,0.219180071,3382213.053
7478.5,0.217534799,0.266781096,0.411215646,0.442313633,0.248568628,4396301.804,0.242482021,4841257.331
7479.950975,0.128083596,0.274038401,0.286060471,0.679204529,0.210673458,4779796.768,0.230917734,5111431.742
7480,0.125651121,0.27942342,0.28542855,0.679689171,0.207625618,4753664.085,0.23251948,5111947.72
7480.217776,0.116092457,0.31345438,0.286167219,0.660845023,0.20261718,4556981.318,0.233255002,5084365.172
7481.745582,0.120604543,0.449009647,0.465709426,0.445475615,0.222592992,3622758.105,0.226895059,3616648.052
7481.854927,0.123118471,0.450668612,0.488422594,0.42367977,0.224458939,3591680.274,0.228071477,3493604.01
7482,0.126453785,0.452869616,0.51855693,0.394762482,0.226934555,3550448.257,0.228934694,3477895.46
7482.396299,0.128902028,0.454231491,0.598938145,0.358636865,0.227540972,3520848.028,0.231131128,3452416.13
7483.758879,0.165037676,0.460409254,0.673684717,0.283359723,0.220707532,3525626.485,0.223898851,3565445.271
7483.934577,0.160965416,0.454171236,0.659540991,0.280057644,0.219096307,3531107.986,0.223466503,3552345.02
7484.234867,0.15400542,0.443509691,0.635367612,0.274413983,0.216342525,3540476.55,0.21649397,3557651.181
7484.348449,0.149882964,0.437753918,0.626011125,0.273501677,0.214907557,3545602.063,0.213944735,3579397.438
7484.710855,0.131456318,0.419364123,0.611496318,0.277184872,0.209448036,3566254.5,0.221391635,3540199.787
7485.792978,0.087680273,0.387496853,0.667256292,0.304334449,0.200093778,3594422.806,0.201904038,3607996.171
7487,0.110924693,0.382925735,0.820208904,0.305672394,0.209106172,3550006.602,0.206176755,3575060.808
7487.031912,0.108377163,0.384103606,0.816329826,0.303601081,0.209214276,3548692.41,0.206610286,3568914.742
7487.651378,0.09731935,0.394834661,0.816550362,0.281508836,0.212865348,3520727.881,0.211466073,3515040.746
7488.270845,0.084199583,0.407717021,0.735783691,0.275522363,0.215140371,3477373.212,0.214418384,3484325.272
7488.903468,0.092478266,0.423631479,0.651264301,0.283665478,0.215654996,3412504.795,0.216111795,3446382.067
7489.509779,0.096336075,0.437402729,0.604837453,0.312077656,0.214867955,3360992.932,0.214979873,3419129.608
7490.422711,0.085967567,0.438795601,0.57951789,0.414240044,0.213717611,3369772.329,0.214213466,3432968.446
7490.748713,0.088389567,0.439651787,0.582170005,0.434805208,0.212703797,3385446.424,0.212897141,3449904.857
7491.5,0.100052975,0.437841514,0.639973331,0.418193484,0.209625943,3401191.816,0.212483422,3457701.279
7492.157052,0.127267942,0.431754556,0.780394709,0.348930589,0.20808704,3385118.545,0.219453486,3665784.57
7492.5,0.143839887,0.429644059,0.859100674,0.315011525,0.20750027,3374088.87,0.215378175,3480902.05
7493.278639,0.147791783,0.448056608,0.925047122,0.231775307,0.205062287,3322519.942,0.21462461,3462089.122
7493.754627,0.159652801,0.476042269,0.91563724,0.186655208,0.202273179,3283122.419,0.209290387,3266698.312
7494.230615,0.175574087,0.514821921,0.871240862,0.1674618,0.198957441,3251015.545,0.204414939,3449603.879
7494.465514,0.16947539,0.536094373,0.832680626,0.175682735,0.197555487,3243771.009,0.210209436,3555443.686
7495.182591,0.154364642,0.603093976,0.695828802,0.22251788,0.194860248,3240128.557,0.216393565,3878504.187
7497,0.279252911,0.718946879,0.738573228,0.181625912,0.196434064,3342788.3,0.199378783,3599894.263
7497.362788,0.278729331,0.695175139,0.688477956,0.164349081,0.193686232,3395572.772,0.195661341,3516247.901
7499,0.145724372,0.583424775,0.212386103,0.496185927,0.194752334,3855559.73,0.201220048,3941647.296
7499.466483,0.179282275,0.579109754,0.30562055,0.513323902,0.194316771,3916564.986,0.21027155,3930604.446
7499.5,0.181693406,0.57879972,0.312319431,0.514555262,0.194285476,3920948.205,0.205466367,3941481.668
7500.616372,0.544457027,0.598472621,0.786961286,0.144556111,0.187011812,3680390.52,0.192078563,3772786.371
7500.660183,0.53243925,0.599086472,0.7831099,0.136507074,0.187234745,3668759.851,0.193558459,3719921.927
7500.894447,0.551155942,0.604120066,0.834258152,0.068298733,0.186884562,3605703.379,0.189441348,3573868.055
7501.370435,0.534847021,0.611436602,0.843484821,0.02940539,0.18842154,3523334.907,0.188279794,3523863.052
7502.568523,0.42692066,0.656298839,0.765725845,0.045416278,0.191240651,3359872.892,0.190987454,3391128.066
7503.757517,0.437547862,0.650533726,0.821974771,0.048553747,0.185114045,3317704.142,0.186612412,3340890.894
7503.869957,0.446783529,0.646636766,0.827857773,0.052414983,0.184685501,3327501.789,0.186018926,3390511.932
7505.178339,0.762030988,0.653744432,0.67170466,0.137607122,0.194124842,3515533.079,0.20144786,3559728.768
7505.654327,0.866645547,0.687302591,0.606818001,0.138431779,0.201561524,3535380.614,0.213260847,3666643.481
7507.5,0.87015602,0.835759505,0.61323061,0.051377106,0.214561242,3455387.861,0.212232227,3421167.978
7508,0.838547932,0.902579664,0.678494703,0.015185,0.207056606,3378266.481,0.205717899,3466892.534
7508.034267,0.838659001,0.907915295,0.678885629,0.014144307,0.206593947,3371897.87,0.205519764,3465068.273
7509.332719,0.847729322,1,0.619061707,0.020097839,0.198711731,3202618.914,0.201075786,3264734.534
7510.377126,0.931856014,0.848759404,0.580646941,0.053220183,0.205502273,3281680.83,0.208055642,3341439.723
7510.571653,0.916926655,0.807259175,0.585164797,0.061056037,0.205600824,3322944.241,0.20922304,3402075.332
7511.366183,0.687947232,0.644011271,0.610526728,0.102844714,0.202396742,3537413.866,0.201827758,3551851.229
7511.5,0.626963412,0.618764501,0.615304837,0.111119032,0.201336097,3579603.235,0.205179463,3711304.976
7512,0.49285221,0.563867632,0.632787614,0.150139018,0.198987419,3731774.234,0.208034229,4003475.376
7512.329276,0.523839937,0.553880905,0.635861088,0.175726193,0.19896791,3801872.528,0.199690601,3809885.485
7512.430053,0.530042258,0.552594214,0.631945683,0.182226315,0.199271792,3816885.509,0.203091715,3888812.676
7512.794147,0.553628348,0.547310295,0.619543011,0.206188109,0.20025845,3873437.348,0.206516842,4066723.196
7513,0.563231317,0.546335655,0.607007927,0.218222,0.201168687,3898085.489,0.201176025,3943292.666
7513.270135,0.607029232,0.541109638,0.593640255,0.230033709,0.201111845,3940678.499,0.204927215,4091842.298
7514.5,0.648495743,0.383209935,0.394177346,0.354292911,0.22937268,4643152.042,0.241310541,5066027.785
7517.385788,0.683509836,0.414052705,0.4420585,0.309357699,0.226725115,4286714.141,0.226462056,4552764.306
7518,0.532795085,0.443713812,0.629379954,0.128157601,0.196289602,3543361.74,0.197710366,3471756.524
7518.185729,0.535966956,0.446197152,0.631581345,0.100961016,0.194802975,3422328.552,0.19856301,3378850.722
